,course,student,hoursWork_mean,ETA_mean,numAttendence_max,age,numChildren,enrollmentTime,distance,work,isSingle,grade
6629,165,231,4.916666666666667,0.8622528436441707,15,26,0.0,1,25,1,0,6.25
6829,170,231,5.0,0.95870478101795,15,26,0.0,1,25,1,0,6.71
7229,180,231,5.333333333333333,0.9188014454110253,13,26,0.0,1,25,1,0,5.98
7470,186,231,4.583333333333333,0.5993273910842744,16,26,0.0,1,25,1,0,6.99
7591,189,231,5.916666666666667,1.0502932095693593,11,26,0.0,1,25,1,0,4.82
7828,195,231,6.166666666666667,1.0737639147612847,11,26,0.0,1,25,1,0,4.77
7988,199,231,5.833333333333333,0.6472360263019726,9,26,0.0,1,25,1,0,4.98
715,17,263,0.0,0.9544200675883318,21,27,0.0,1,18,0,0,8.21
793,19,263,0.0,0.45320998933498663,22,27,0.0,1,18,0,0,9.4
952,23,263,0.0,0.6950534735172965,18,27,0.0,1,18,0,0,7.21
1272,31,263,0.0,0.4661924213969822,22,27,0.0,1,18,0,0,8.29
1354,33,263,0.0,0.6590343753125204,19,27,0.0,1,18,0,0,9.03
1593,39,263,0.0,0.4610329726367868,22,27,0.0,1,18,0,0,9.18
2715,67,263,0.0,0.8176775995175434,18,27,0.0,1,18,0,0,8.68
2836,70,263,0.0,0.42472599487114165,22,27,0.0,1,18,0,0,9.3
2955,73,263,0.0,0.7204621124069434,19,27,0.0,1,18,0,0,8.28
3437,85,263,0.0,0.49479295282645475,21,27,0.0,1,18,0,0,9.07
3516,87,263,0.0,0.7923301484647697,14,27,0.0,1,18,0,0,7.36
3915,97,263,0.0,0.8145544732267749,17,27,0.0,1,18,0,0,7.66
3957,98,263,0.0,0.6353762789942317,20,27,0.0,1,18,0,0,8.64
3993,99,263,0.0,0.4498044600295419,20,27,0.0,1,18,0,0,8.65
4034,100,263,0.0,0.6544286468660643,21,27,0.0,1,18,0,0,7.95
4635,115,263,0.0,0.44958424156156324,22,27,0.0,1,18,0,0,9.66
5194,129,263,0.0,0.4514846296432184,22,27,0.0,1,18,0,0,9.02
5274,131,263,0.0,0.8150594104847856,18,27,0.0,1,18,0,0,8.2
5672,141,263,0.0,0.4643196247899664,22,27,0.0,1,18,0,0,9.41
5757,143,263,0.0,0.8474612335085151,18,27,0.0,1,18,0,0,7.93
5951,148,263,0.0,0.6085907488965235,22,27,0.0,1,18,0,0,8.09
6034,150,263,0.0,0.7177814271591473,19,27,0.0,1,18,0,0,8.21
6234,155,263,0.0,0.6082454276715256,21,27,0.0,1,18,0,0,8.45
6715,167,263,0.0,0.6861507039341482,16,27,0.0,1,18,0,0,6.96
6871,171,263,0.0,0.6008691885486722,18,27,0.0,1,18,0,0,7.94
7195,179,263,0.0,0.8097022845819407,17,27,0.0,1,18,0,0,7.26
7316,182,263,0.0,0.438026116498697,23,27,0.0,1,18,0,0,9.83
7672,191,263,0.0,0.8120439506126517,16,27,0.0,1,18,0,0,7.78
7833,195,263,0.0,0.7738668842392603,19,27,0.0,1,18,0,0,8.04
7953,198,263,0.0,0.7473332568616685,20,27,0.0,1,18,0,0,8.64
718,17,296,0.0,1.1288633781375836,16,26,1.0,1,21,0,0,5.59
1277,31,296,0.0,0.5551644643532071,21,26,1.0,1,21,0,0,7.83
2198,54,296,0.0,0.8276400404597534,18,26,1.0,1,21,0,0,6.95
2439,60,296,0.0,0.9618487626677212,14,26,1.0,1,21,0,0,5.85
2719,67,296,0.0,0.9648519231137493,16,26,1.0,1,21,0,0,6.83
2879,71,296,0.0,1.0761241116229947,20,26,1.0,1,21,0,0,6.51
2919,72,296,0.0,0.7357907032233147,21,26,1.0,1,21,0,0,7.98
3199,79,296,0.0,1.0034532657981918,17,26,1.0,1,21,0,0,7.19
3759,93,296,0.0,0.7869277561607313,20,26,1.0,1,21,0,0,7.29
3919,97,296,0.0,0.9842110124968105,14,26,1.0,1,21,0,0,5.91
4359,108,296,0.0,0.7404426704025459,16,26,1.0,1,21,0,0,7.35
5119,127,296,0.0,0.5542517599384077,21,26,1.0,1,21,0,0,8.6
5319,132,296,0.0,0.960704338879709,15,26,1.0,1,21,0,0,6.92
5439,135,296,0.0,0.5553765225380167,20,26,1.0,1,21,0,0,7.56
5879,146,296,0.0,0.5721583271505944,23,26,1.0,1,21,0,0,9.09
5958,148,296,0.0,0.7964725940596759,19,26,1.0,1,21,0,0,7.39
6439,160,296,0.0,0.5420388690793324,20,26,1.0,1,21,0,0,8.04
6638,165,296,0.0,0.6848196017490497,21,26,1.0,1,21,0,0,8.3
6758,168,296,0.0,0.5788145457084927,22,26,1.0,1,21,0,0,8.02
7677,191,296,0.0,1.0242471352720073,20,26,1.0,1,21,0,0,6.92
7837,195,296,0.0,0.9184471546815964,19,26,1.0,1,21,0,0,6.45
770,19,57,4.75,0.4174995457453983,17,33,0.0,10,17,1,0,7.82
972,24,57,5.666666666666667,0.44775097192780505,11,33,0.0,10,17,1,0,5.84
1093,27,57,4.75,0.7321269598413239,18,33,0.0,10,17,1,0,7.85
1244,31,57,4.416666666666667,0.4371547838004232,19,33,0.0,10,17,1,0,8.23
1766,44,57,5.416666666666667,0.5918981301394691,16,33,0.0,10,17,1,0,6.7
1852,46,57,5.0,0.7663986186526882,17,33,0.0,10,17,1,0,7.51
2167,54,57,5.333333333333333,0.583635114955055,16,33,0.0,10,17,1,0,7.65
2886,72,57,5.583333333333333,0.5897102740249105,13,33,0.0,10,17,1,0,6.36
2925,73,57,5.166666666666667,0.6600082568297023,16,33,0.0,10,17,1,0,6.38
3485,87,57,5.166666666666667,0.7763946790899583,16,33,0.0,10,17,1,0,7.53
4287,107,57,5.416666666666667,0.8462855601265783,13,33,0.0,10,17,1,0,6.43
4365,109,57,5.25,0.42817373586385316,14,33,0.0,10,17,1,0,7.75
5045,126,57,5.5,0.7107990584742262,13,33,0.0,10,17,1,0,5.41
5209,130,57,5.416666666666667,0.624272694646711,11,33,0.0,10,17,1,0,5.39
5288,132,57,5.333333333333333,0.710356306561802,12,33,0.0,10,17,1,0,6.31
5686,142,57,4.583333333333333,0.4778431695692375,20,33,0.0,10,17,1,0,7.57
5891,147,57,4.583333333333333,0.5898185003463979,18,33,0.0,10,17,1,0,7.99
6127,153,57,5.5,0.6447941694012719,13,33,0.0,10,17,1,0,6.38
6327,158,57,5.416666666666667,0.43113295056287365,14,33,0.0,10,17,1,0,6.67
6530,163,57,4.583333333333333,0.42034195004575703,14,33,0.0,10,17,1,0,7.21
6562,164,57,5.916666666666667,0.6417150269830246,16,33,0.0,10,17,1,0,7.21
6807,170,57,5.416666666666667,0.6716239472208354,12,33,0.0,10,17,1,0,6.34
6927,173,57,5.5,0.5399359547810604,17,33,0.0,10,17,1,0,6.84
7166,179,57,5.75,0.7529296884278818,15,33,0.0,10,17,1,0,6.65
7252,181,57,5.166666666666667,0.7801935059912174,15,33,0.0,10,17,1,0,7.15
7688,192,57,5.5,0.6742586003646306,17,33,0.0,10,17,1,0,7.26
778,19,116,5.416666666666667,0.29371952472326296,16,32,0.0,13,11,1,0,8.15
1099,27,116,5.333333333333333,0.4532916974342896,11,32,0.0,13,11,1,0,6.69
1292,32,116,5.0,0.43969722588870436,14,32,0.0,13,11,1,0,7.36
1378,34,116,5.333333333333333,0.48877180751753535,12,32,0.0,13,11,1,0,6.43
1412,35,116,4.833333333333333,0.35451217490871695,17,32,0.0,13,11,1,0,8.68
1497,37,116,5.666666666666667,0.28862564617972425,11,32,0.0,13,11,1,0,6.8
1693,42,116,5.5,0.27097229814081863,14,32,0.0,13,11,1,0,7.52
2097,52,116,5.416666666666667,0.2747774811863942,14,32,0.0,13,11,1,0,8.14
2296,57,116,5.25,0.5772264274714558,10,32,0.0,13,11,1,0,6.24
2617,65,116,4.666666666666667,0.27879269344033025,19,32,0.0,13,11,1,0,8.97
2738,68,116,4.833333333333333,0.294172557553327,20,32,0.0,13,11,1,0,8.85
2892,72,116,5.416666666666667,0.3742895515551811,15,32,0.0,13,11,1,0,7.45
3017,75,116,5.416666666666667,0.3458688379301147,14,32,0.0,13,11,1,0,6.83
3134,78,116,5.083333333333333,0.2691688848641142,17,32,0.0,13,11,1,0,7.99
3175,79,116,5.25,0.4768060238699936,12,32,0.0,13,11,1,0,6.74
3254,81,116,5.25,0.3981600606863102,15,32,0.0,13,11,1,0,7.49
3492,87,116,5.083333333333333,0.49204629648551457,19,32,0.0,13,11,1,0,8.6
3620,90,116,5.5,0.43226523785221427,14,32,0.0,13,11,1,0,6.8
4374,109,116,5.583333333333333,0.27522452886031384,16,32,0.0,13,11,1,0,7.08
4574,114,116,5.416666666666667,0.42016012948043774,13,32,0.0,13,11,1,0,7.98
4690,117,116,4.916666666666667,0.49363579902968246,15,32,0.0,13,11,1,0,6.94
6294,157,116,4.5,0.41516563965252473,17,32,0.0,13,11,1,0,7.56
6338,158,116,5.416666666666667,0.29724195217000776,14,32,0.0,13,11,1,0,7.46
6500,162,116,4.916666666666667,0.41498754993507103,15,32,0.0,13,11,1,0,7.35
6655,166,116,5.25,0.35816730745882364,16,32,0.0,13,11,1,0,7.96
6853,171,116,5.083333333333333,0.3883184959067418,18,32,0.0,13,11,1,0,7.45
6939,173,116,5.75,0.35683482228772,15,32,0.0,13,11,1,0,8.42
6980,174,116,5.833333333333333,0.38855654532388445,8,32,0.0,13,11,1,0,4.95
7291,182,116,5.083333333333333,0.2664804604802941,15,32,0.0,13,11,1,0,7.18
7376,184,116,5.25,0.3515908693848126,17,32,0.0,13,11,1,0,7.03
786,19,202,5.083333333333333,0.5910790415180375,16,28,0.0,4,22,1,0,6.92
1430,35,202,4.916666666666667,0.7300231928529564,18,28,0.0,4,22,1,0,6.58
1911,47,202,5.583333333333333,0.917726013045892,14,28,0.0,4,22,1,0,5.38
1942,48,202,4.416666666666667,0.792794586616742,14,28,0.0,4,22,1,0,6.42
2147,53,202,5.0,0.5555117338643459,16,28,0.0,4,22,1,0,7.39
2264,56,202,5.666666666666667,0.8715597141977877,12,28,0.0,4,22,1,0,5.51
2468,61,202,5.666666666666667,1.103678367258254,12,28,0.0,4,22,1,0,5.82
2905,72,202,5.0,0.7565055633367391,14,28,0.0,4,22,1,0,6.23
2985,74,202,4.916666666666667,0.5870482544378399,14,28,0.0,4,22,1,0,6.69
3309,82,202,5.25,0.8655245782729071,15,28,0.0,4,22,1,0,6.9
3624,90,202,5.5,0.854299960830561,16,28,0.0,4,22,1,0,6.76
4226,105,202,5.166666666666667,0.8571238363399886,15,28,0.0,4,22,1,0,6.11
4472,111,202,5.333333333333333,0.8759068593680722,14,28,0.0,4,22,1,0,7.8
6351,158,202,5.25,0.5439206246097016,15,28,0.0,4,22,1,0,6.85
6668,166,202,4.916666666666667,0.7200552591236281,16,28,0.0,4,22,1,0,6.54
6863,171,202,5.833333333333333,0.812748823027916,12,28,0.0,4,22,1,0,5.31
6910,172,202,5.666666666666667,0.7126428832873849,14,28,0.0,4,22,1,0,7.13
7502,187,202,5.083333333333333,0.8647873789736616,13,28,0.0,4,22,1,0,5.38
7587,189,202,5.166666666666667,0.9071146077540829,13,28,0.0,4,22,1,0,5.96
802,20,13,5.416666666666667,0.767286196820589,3,28,4.0,3,21,1,1,2.07
921,23,13,5.75,1.0386741039654226,6,28,4.0,3,21,1,1,3.97
1842,46,13,5.5,1.1783376889181674,8,28,4.0,3,21,1,1,4.76
2161,54,13,5.583333333333333,0.9642986280521685,2,28,4.0,3,21,1,1,1.04
2200,55,13,5.25,1.2064210543790526,8,28,4.0,3,21,1,1,5.14
2321,58,13,4.75,1.0851438079247762,4,28,4.0,3,21,1,1,3.08
2563,64,13,4.5,1.168409434095165,9,28,4.0,3,21,1,1,4.31
3001,75,13,4.833333333333333,0.8766832469672104,8,28,4.0,3,21,1,1,4.33
3282,82,13,4.666666666666667,1.1262633992234752,6,28,4.0,3,21,1,1,3.56
3443,86,13,5.083333333333333,0.6829102512562578,7,28,4.0,3,21,1,1,4.19
3521,88,13,4.666666666666667,1.075711220554328,9,28,4.0,3,21,1,1,4.42
3641,91,13,5.083333333333333,0.7106333771785792,7,28,4.0,3,21,1,1,4.37
3681,92,13,5.25,0.9879697745342417,7,28,4.0,3,21,1,1,3.86
3841,96,13,5.25,1.1600372083945854,10,28,4.0,3,21,1,1,4.61
4200,105,13,5.416666666666667,1.0561872820335254,4,28,4.0,3,21,1,1,1.52
4761,119,13,5.25,0.6922719832239076,5,28,4.0,3,21,1,1,4.18
5402,135,13,5.583333333333333,0.719834658807793,1,28,4.0,3,21,1,1,0.4
5440,136,13,5.333333333333333,1.1333989527345565,8,28,4.0,3,21,1,1,4.53
5681,142,13,5.166666666666667,0.8081271477317763,4,28,4.0,3,21,1,1,3.66
5883,147,13,4.916666666666667,0.9455605512492666,8,28,4.0,3,21,1,1,4.36
5923,148,13,5.0,0.9866410872765831,7,28,4.0,3,21,1,1,4.4
6281,157,13,5.75,0.9583883411958309,4,28,4.0,3,21,1,1,2.38
6681,167,13,5.666666666666667,1.009933321403736,9,28,4.0,3,21,1,1,4.87
6721,168,13,5.166666666666667,0.7121505650504806,4,28,4.0,3,21,1,1,3.29
6841,171,13,4.833333333333333,0.9934315754330911,8,28,4.0,3,21,1,1,3.84
6880,172,13,4.916666666666667,0.9707422047770646,7,28,4.0,3,21,1,1,5.03
7001,175,13,5.833333333333333,1.1433178007024083,8,28,4.0,3,21,1,1,3.54
7121,178,13,5.166666666666667,1.0715413493846901,3,28,4.0,3,21,1,1,2.65
7161,179,13,5.5,1.1474758184166358,3,28,4.0,3,21,1,1,2.46
7521,188,13,5.0,0.9613860217963927,4,28,4.0,3,21,1,1,3.44
7885,197,13,5.583333333333333,1.1608269612760995,8,28,4.0,3,21,1,1,4.12
835,20,273,5.583333333333333,0.44763191532752655,11,27,1.0,3,18,1,1,7.04
957,23,273,4.583333333333333,0.6656096563567695,15,27,1.0,3,18,1,1,7.07
1478,36,273,5.166666666666667,0.5592843055401895,12,27,1.0,3,18,1,1,6.32
1557,38,273,5.083333333333333,0.4264470548733735,16,27,1.0,3,18,1,1,6.92
2235,55,273,5.333333333333333,0.8176006803472279,12,27,1.0,3,18,1,1,5.97
3077,76,273,5.833333333333333,0.6400783768026674,9,27,1.0,3,18,1,1,6.07
3277,81,273,6.166666666666667,0.6378442447750451,7,27,1.0,3,18,1,1,4.4
3637,90,273,5.166666666666667,0.687537611924038,12,27,1.0,3,18,1,1,5.49
3877,96,273,5.5,0.7829542701998916,12,27,1.0,3,18,1,1,6.5
4235,105,273,5.25,0.7044580079358181,14,27,1.0,3,18,1,1,6.9
4314,107,273,4.5,0.8796124602694935,15,27,1.0,3,18,1,1,5.5
4396,109,273,4.916666666666667,0.4452905804559317,15,27,1.0,3,18,1,1,7.77
4518,112,273,5.25,0.43713722482752254,15,27,1.0,3,18,1,1,6.89
4714,117,273,4.583333333333333,0.797309977972605,10,27,1.0,3,18,1,1,5.09
5874,146,273,5.083333333333333,0.4653117667675893,14,27,1.0,3,18,1,1,6.69
6036,150,273,4.5,0.6832277977265218,14,27,1.0,3,18,1,1,6.18
6357,158,273,5.25,0.48496688143976585,13,27,1.0,3,18,1,1,6.48
7075,176,273,5.0,0.8517358692397559,15,27,1.0,3,18,1,1,6.47
844,21,58,5.416666666666667,0.8838097360748872,10,32,2.0,12,22,1,1,5.04
893,22,58,5.083333333333333,0.9705428467859362,14,32,2.0,12,22,1,1,5.97
1805,45,58,4.666666666666667,1.053508416347119,15,32,2.0,12,22,1,1,6.48
2366,59,58,4.833333333333333,0.7939352299281593,13,32,2.0,12,22,1,1,6.48
2447,61,58,5.583333333333333,1.1298609045610106,12,32,2.0,12,22,1,1,5.1
2606,65,58,5.166666666666667,0.6071380207112376,12,32,2.0,12,22,1,1,6.63
2887,72,58,5.5,0.7746489613448978,13,32,2.0,12,22,1,1,6.24
2926,73,58,4.916666666666667,0.9583152274554103,15,32,2.0,12,22,1,1,6.28
3048,76,58,6.083333333333333,0.8724770314289126,11,32,2.0,12,22,1,1,5.46
3087,77,58,5.333333333333333,0.7857088866526719,11,32,2.0,12,22,1,1,5.59
3245,81,58,4.916666666666667,0.8695224605749013,9,32,2.0,12,22,1,1,4.93
3486,87,58,4.5,1.0993725678225428,11,32,2.0,12,22,1,1,5.29
3727,93,58,5.25,0.8918542279464309,12,32,2.0,12,22,1,1,4.86
4012,100,58,5.833333333333333,0.9238437540628244,9,32,2.0,12,22,1,1,4.05
4129,103,58,5.833333333333333,0.8352590772986265,8,32,2.0,12,22,1,1,4.21
4807,120,58,5.083333333333333,1.0810396480900126,12,32,2.0,12,22,1,1,5.27
5248,131,58,5.0,1.0505502346262454,12,32,2.0,12,22,1,1,6.06
5447,136,58,5.25,1.0400942156450916,14,32,2.0,12,22,1,1,5.47
5528,138,58,6.083333333333333,1.0662036821928702,14,32,2.0,12,22,1,1,6.24
5567,139,58,4.75,1.0102276850354481,14,32,2.0,12,22,1,1,6.04
6128,153,58,4.75,0.9084027818919364,16,32,2.0,12,22,1,1,6.63
6488,162,58,5.916666666666667,0.857976530605173,8,32,2.0,12,22,1,1,4.02
7047,176,58,5.833333333333333,1.0230367798063982,10,32,2.0,12,22,1,1,5.06
7253,181,58,4.833333333333333,1.054153832377016,17,32,2.0,12,22,1,1,7.05
7562,189,58,5.333333333333333,0.9732723172079359,11,32,2.0,12,22,1,1,5.49
7890,197,58,4.916666666666667,0.9947939679704154,13,32,2.0,12,22,1,1,6.62
853,21,102,0.0,0.5500629598130593,19,26,0.0,5,15,0,0,7.97
1173,29,102,0.0,0.5939116221978873,18,26,0.0,5,15,0,0,8.12
1289,32,102,0.0,0.54911718306145,15,26,0.0,5,15,0,0,7.44
1338,33,102,0.0,0.5201176774559496,21,26,0.0,5,15,0,0,8.4
1409,35,102,0.0,0.4898139034945605,18,26,0.0,5,15,0,0,8.31
1616,40,102,0.0,0.48313255266258287,18,26,0.0,5,15,0,0,8.59
1655,41,102,0.0,0.6470343836073728,20,26,0.0,5,15,0,0,9.12
1973,49,102,0.0,0.5535274634045437,21,26,0.0,5,15,0,0,8.64
2170,54,102,0.0,0.5510283616704587,21,26,0.0,5,15,0,0,9.21
2334,58,102,0.0,0.6312703361902844,21,26,0.0,5,15,0,0,9.01
2577,64,102,0.0,0.6542137587008211,18,26,0.0,5,15,0,0,7.67
2612,65,102,0.0,0.39148005922340845,20,26,0.0,5,15,0,0,8.76
2811,70,102,0.0,0.35921954069155576,22,26,0.0,5,15,0,0,9.17
3056,76,102,0.0,0.5721299535474264,18,26,0.0,5,15,0,0,7.5
3618,90,102,0.0,0.5796141359145075,19,26,0.0,5,15,0,0,7.76
4173,104,102,0.0,0.3803088888797575,21,26,0.0,5,15,0,0,9.19
4573,114,102,0.0,0.5547584728472338,16,26,0.0,5,15,0,0,8.54
4890,122,102,0.0,0.6240061012625701,19,26,0.0,5,15,0,0,8.98
5255,131,102,0.0,0.6911265276215716,17,26,0.0,5,15,0,0,7.37
5652,141,102,0.0,0.36847002609045787,21,26,0.0,5,15,0,0,8.58
5691,142,102,0.0,0.4173016336805859,22,26,0.0,5,15,0,0,9.04
6095,152,102,0.0,0.4749479450934262,20,26,0.0,5,15,0,0,8.02
6172,154,102,0.0,0.666674636076579,18,26,0.0,5,15,0,0,7.83
6454,161,102,0.0,0.5850147319649094,19,26,0.0,5,15,0,0,7.79
6569,164,102,0.0,0.5494004203016841,18,26,0.0,5,15,0,0,7.71
6733,168,102,0.0,0.3640223352156029,23,26,0.0,5,15,0,0,9.79
6811,170,102,0.0,0.5732541444026812,18,26,0.0,5,15,0,0,8.36
6852,171,102,0.0,0.5554019889616291,18,26,0.0,5,15,0,0,7.73
7570,189,102,0.0,0.5968596084033091,19,26,0.0,5,15,0,0,8.3
7646,191,102,0.0,0.6908775004956943,17,26,0.0,5,15,0,0,7.71
7732,193,102,0.0,0.6987958139973734,18,26,0.0,5,15,0,0,9.04
7770,194,102,0.0,0.4120990792175992,21,26,0.0,5,15,0,0,8.92
858,21,142,0.0,0.2944006827488394,19,26,0.0,5,8,0,0,9.0
904,22,142,0.0,0.3441441130598175,20,26,0.0,5,8,0,0,8.83
943,23,142,0.0,0.27784460607126155,19,26,0.0,5,8,0,0,8.27
1103,27,142,0.0,0.34854883331854286,17,26,0.0,5,8,0,0,9.11
1541,38,142,0.0,0.19968020506114736,22,26,0.0,5,8,0,0,9.88
1736,43,142,0.0,0.3859770682563038,19,26,0.0,5,8,0,0,9.88
1820,45,142,0.0,0.34401750833495215,19,26,0.0,5,8,0,0,8.79
1902,47,142,0.0,0.35796412057252347,17,26,0.0,5,8,0,0,8.51
2101,52,142,0.0,0.20371425020872283,23,26,0.0,5,8,0,0,9.9
2178,54,142,0.0,0.28242210542919516,17,26,0.0,5,8,0,0,9.09
2213,55,142,0.0,0.3617346712754479,16,26,0.0,5,8,0,0,8.53
3666,91,142,0.0,0.2031558161456836,22,26,0.0,5,8,0,0,10.0
3698,92,142,0.0,0.25997131183735406,22,26,0.0,5,8,0,0,10.0
3980,99,142,0.0,0.20820156629483214,19,26,0.0,5,8,0,0,9.0
4098,102,142,0.0,0.1981850990822924,20,26,0.0,5,8,0,0,10.0
4334,108,142,0.0,0.32078449739922016,19,26,0.0,5,8,0,0,9.06
4819,120,142,0.0,0.3915369655863426,17,26,0.0,5,8,0,0,9.02
5064,126,142,0.0,0.312682481099237,19,26,0.0,5,8,0,0,9.97
5260,131,142,0.0,0.37817040403748886,17,26,0.0,5,8,0,0,8.72
5299,132,142,0.0,0.37450651364194854,17,26,0.0,5,8,0,0,9.02
5616,140,142,0.0,0.2091655747001736,23,26,0.0,5,8,0,0,9.82
5698,142,142,0.0,0.22355030411357538,22,26,0.0,5,8,0,0,9.82
6258,156,142,0.0,0.2728040593858378,21,26,0.0,5,8,0,0,9.76
6660,166,142,0.0,0.2659394241444586,20,26,0.0,5,8,0,0,9.67
6856,171,142,0.0,0.28216734137864413,18,26,0.0,5,8,0,0,8.97
7016,175,142,0.0,0.35501203889445426,19,26,0.0,5,8,0,0,9.07
862,21,168,5.166666666666667,0.866264818300373,15,33,1.0,8,23,1,1,6.66
945,23,168,5.416666666666667,0.840733476727754,12,33,1.0,8,23,1,1,6.48
1022,25,168,4.833333333333333,0.772469914360153,15,33,1.0,8,23,1,1,7.03
1110,27,168,4.833333333333333,0.9737411174828866,14,33,1.0,8,23,1,1,7.19
1823,45,168,5.666666666666667,0.978339052863673,13,33,1.0,8,23,1,1,6.22
1983,49,168,6.0,0.7868459673826367,11,33,1.0,8,23,1,1,5.52
2462,61,168,4.75,1.144552118336925,16,33,1.0,8,23,1,1,7.0
2857,71,168,5.5,1.17376109762134,15,33,1.0,8,23,1,1,6.34
3064,76,168,5.0,0.839565061527714,16,33,1.0,8,23,1,1,6.26
3383,84,168,5.25,0.5475478401885662,15,33,1.0,8,23,1,1,6.69
3702,92,168,5.083333333333333,0.8213110499067197,13,33,1.0,8,23,1,1,6.36
4104,102,168,5.083333333333333,0.6058008244477885,13,33,1.0,8,23,1,1,5.95
4266,106,168,4.666666666666667,1.0458260819888383,11,33,1.0,8,23,1,1,4.8
4421,110,168,5.583333333333333,0.6792185251798281,11,33,1.0,8,23,1,1,6.13
5018,125,168,5.75,1.1287530572504854,10,33,1.0,8,23,1,1,5.03
5545,138,168,5.5,1.014920645720033,14,33,1.0,8,23,1,1,6.15
5742,143,168,5.166666666666667,0.9739973492131538,12,33,1.0,8,23,1,1,5.7
5786,144,168,5.083333333333333,0.8839997603487902,10,33,1.0,8,23,1,1,5.71
6146,153,168,5.583333333333333,0.8856135322771616,11,33,1.0,8,23,1,1,5.3
6421,160,168,5.25,0.5802617892542499,12,33,1.0,8,23,1,1,6.59
6621,165,168,5.166666666666667,0.7217899667235465,15,33,1.0,8,23,1,1,6.7
7497,187,168,5.5,0.8037133653064222,13,33,1.0,8,23,1,1,5.31
7622,190,168,5.583333333333333,0.5456336383030956,10,33,1.0,8,23,1,1,6.03
7705,192,168,4.666666666666667,0.8838080598175905,13,33,1.0,8,23,1,1,6.67
7739,193,168,5.166666666666667,1.0216430320580416,13,33,1.0,8,23,1,1,6.67
903,22,127,5.666666666666667,1.3792525376047375,7,28,3.0,5,30,1,0,2.08
1294,32,127,5.083333333333333,1.2568523358435244,5,28,3.0,5,30,1,0,2.07
1536,38,127,5.833333333333333,0.8454751193784998,8,28,3.0,5,30,1,0,1.63
1900,47,127,5.0,1.5201745251116734,12,28,3.0,5,30,1,0,2.4
2172,54,127,5.083333333333333,1.2004553073583366,11,28,3.0,5,30,1,0,3.32
2499,62,127,5.916666666666667,1.556976179013655,10,28,3.0,5,30,1,0,1.91
2740,68,127,5.416666666666667,0.8714784737139806,8,28,3.0,5,30,1,0,2.65
2851,71,127,4.333333333333333,1.6501554283688888,10,28,3.0,5,30,1,0,2.58
2895,72,127,4.666666666666667,1.2054973560338422,8,28,3.0,5,30,1,0,1.81
3139,78,127,4.916666666666667,0.8816636658118732,4,28,3.0,5,30,1,0,0.75
3337,83,127,5.083333333333333,1.4904878042779222,9,28,3.0,5,30,1,0,2.99
3575,89,127,4.833333333333333,1.5103507387124047,9,28,3.0,5,30,1,0,2.04
4175,104,127,5.166666666666667,0.8880281048526877,8,28,3.0,5,30,1,0,2.01
4463,111,127,4.75,1.432088899387015,11,28,3.0,5,30,1,0,3.38
4738,118,127,4.916666666666667,1.269257338688513,13,28,3.0,5,30,1,0,3.54
4776,119,127,5.666666666666667,0.8061742683601228,5,28,3.0,5,30,1,0,1.66
5654,141,127,4.583333333333333,0.8803866298485161,10,28,3.0,5,30,1,0,2.44
5896,147,127,5.5,1.1504204738807235,7,28,3.0,5,30,1,0,1.99
5935,148,127,5.5,1.2335961837793665,5,28,3.0,5,30,1,0,0.53
6174,154,127,4.833333333333333,1.5728972199992703,8,28,3.0,5,30,1,0,2.01
6502,162,127,5.25,1.2669477535038622,10,28,3.0,5,30,1,0,3.62
6536,163,127,5.416666666666667,0.848136128314258,9,28,3.0,5,30,1,0,2.9
7136,178,127,4.833333333333333,1.2837979673624644,8,28,3.0,5,30,1,0,2.16
7336,183,127,5.666666666666667,1.4766568421406738,8,28,3.0,5,30,1,0,2.7
7650,191,127,4.833333333333333,1.5393141850812884,8,28,3.0,5,30,1,0,1.98
934,23,86,4.75,0.6193984342822251,13,29,1.0,0,17,1,1,5.13
1097,27,86,4.916666666666667,0.7122668286083499,12,29,1.0,0,17,1,1,6.66
1251,31,86,5.5,0.43810751341363674,12,29,1.0,0,17,1,1,6.23
1457,36,86,4.916666666666667,0.5313407619381906,14,29,1.0,0,17,1,1,6.65
1769,44,86,4.583333333333333,0.5593031909546841,16,29,1.0,0,17,1,1,8.06
1891,47,86,5.083333333333333,0.7384482682040044,12,29,1.0,0,17,1,1,6.03
1925,48,86,4.916666666666667,0.5967005402775375,13,29,1.0,0,17,1,1,6.27
2733,68,86,4.5,0.4254515099260107,15,29,1.0,0,17,1,1,6.91
3053,76,86,4.833333333333333,0.5921095001152913,14,29,1.0,0,17,1,1,6.03
3131,78,86,4.833333333333333,0.40475651558286146,15,29,1.0,0,17,1,1,7.46
3327,83,86,4.833333333333333,0.7296540975147501,11,29,1.0,0,17,1,1,6.26
3373,84,86,4.75,0.4241974244746487,15,29,1.0,0,17,1,1,7.5
3931,98,86,5.416666666666667,0.5754088135436576,12,29,1.0,0,17,1,1,6.48
4290,107,86,4.75,0.836660374045394,16,29,1.0,0,17,1,1,6.04
4489,112,86,4.666666666666667,0.41309338318530936,14,29,1.0,0,17,1,1,6.98
4887,122,86,4.916666666666667,0.66082809327703,13,29,1.0,0,17,1,1,6.13
4934,123,86,5.333333333333333,0.5302814940752306,15,29,1.0,0,17,1,1,7.42
5171,129,86,5.333333333333333,0.39411484344971254,12,29,1.0,0,17,1,1,6.81
